cancer_group,source_field,source_code_system,source_value_set,source_code,source_display,target_system,target_version,target_code,relationship,review_status,reviewer,evidence_reference,decision_date,notes
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,-1,首次癌症療程中有手術也有放射治療，但順序未明。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,-6,有兩次以上原發部位或區域淋巴結手術，無法決定與放射治療的順序。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,-7,結內淋巴癌、血液腫瘤疾病或遠端轉移個案；或首次療程包含手術及放射治療，但治療範圍不同。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,-8,首次療程中個案有原發部位及區域淋巴結放射治療，但未接受原發部位及區域淋巴結手術；或無原發部位或區域淋巴結手術，接受遠端部位預防性放射治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,-9,不清楚是否有手術或放射治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,00,首次癌症療程中個案未接受放射治療；或首次療程不含放射治療亦不含手術。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,01,手術前放射治療(縮小腫瘤),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,02,手術中放射治療(IORT),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,03,手術前放射治療(縮小腫瘤)＋手術中放射治療(IORT),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,04,手術後放射治療(降低局部復發率),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,05,手術前放射治療(縮小腫瘤)＋手術後放射治療(降低局部復發率),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,06,手術中放射治療(IORT)＋手術後放射治療(降低局部復發率),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQRS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqrs,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqrs-vs,07,手術前放射治療(縮小腫瘤)＋手術中放射治療(IORT)＋手術後放射治療(降低局部復發率),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,-1,首次療程中有區域治療與全身性治療，但順序未明；或結內淋巴癌、血液腫瘤疾病或遠端轉移個案。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,-7,首次療程僅有局部性藥物治療而未使用全身性藥物治療(不論是否有區域治療)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,-8,首次療程有全身性藥物治療而無區域治療(不論是否有局部性藥物治療)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,-9,不清楚是否有區域療法與全身性治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,00,首次療程中不含化學藥物、荷爾蒙、免疫及標靶治療，不論是否有接受區域治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,01,導引/前導性輔助療法(手術前進行全身性治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,02,同步/併行療法(同步全身性藥物放射治療 CSRT，或手術旁全身性藥物治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,03,導引/前導性輔助療法(手術前進行全身性治療)＋同步/併行療法(同步全身性藥物放射治療 CSRT，或手術旁全身性藥物治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,04,輔助療法(手術後進行全身性治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,05,導引/前導性輔助療法(手術前進行全身性治療)＋輔助療法(手術後進行全身性治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,06,同步/併行療法(同步全身性藥物放射治療 CSRT，或手術旁全身性藥物治療)＋輔助療法(手術後進行全身性治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SEQLS,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-seqls,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-seqls-vs,07,導引/前導性輔助療法(手術前進行全身性治療)＋同步/併行療法(同步全身性藥物放射治療 CSRT，或手術旁全身性藥物治療)＋輔助療法(手術後進行全身性治療),,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,00,未接受化學治療，化學治療非首次療程的一部份。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,01,接受全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,02,接受全身性化學治療，且只有一種化學藥物(僅適用於2017(含)診斷年之前的個案)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,03,接受全身性化學治療，且超過一種以上的化學藥物(僅適用於2017(含)診斷年之前的個案)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,04,個案原發部位僅接受局部動脈栓塞化學治療(TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,05,個案原發部位接受局部動脈栓塞化學(TACE)及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,06,個案原發部位接受局部動脈栓塞化學(TACE)及其他局部性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,07,個案原發部位接受局部動脈栓塞化學(TACE)、其他局部性及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,08,個案僅接受局部性化學治療(不包含TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,09,個案同時接受全身性及局部性化學治療(不包含TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,10,肝轉移個案接受局部動脈栓塞化學治療(TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,11,肝轉移個案接受局部動脈栓塞化學(TACE)及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,12,肝轉移個案接受局部動脈栓塞化學治療(TACE)及其他局部性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,13,肝轉移個案接受局部動脈栓塞化學治療(TACE)、其他局部性及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,20,僅接受臨床試驗化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,21,同時接受化學治療及臨床試驗化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,30,僅接受雙盲試驗化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,31,同時接受化學治療及雙盲試驗化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PREC,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-prec,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-prec-vs,99,由於病歷未記載，所以不知道是否化學治療有被建議或是已經執行。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,00,未接受化學治療，化學治療非首次療程的一部份。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,01,接受全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,02,接受全身性化學治療，且只有一種化學藥物(僅適用於2017(含)診斷年之前的個案)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,03,接受全身性化學治療，且超過一種以上的化學藥物(僅適用於2017(含)診斷年之前的個案)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,04,個案原發部位僅接受局部動脈栓塞化學治療(TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,05,個案原發部位接受局部動脈栓塞化學(TACE)及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,06,個案原發部位接受局部動脈栓塞化學(TACE)及其他局部性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,07,個案原發部位接受局部動脈栓塞化學(TACE)、其他局部性及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,08,個案僅接受局部性化學治療(不包含TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,09,個案同時接受全身性及局部性化學治療(不包含TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,10,肝轉移個案接受局部動脈栓塞化學治療(TACE)。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,11,肝轉移個案接受局部動脈栓塞化學(TACE)及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,12,肝轉移個案接受局部動脈栓塞化學治療(TACE)及其他局部性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,13,肝轉移個案接受局部動脈栓塞化學治療(TACE)、其他局部性及全身性化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,C,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-c,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-c-vs,20,僅接受臨床試驗化學治療。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
